Date,Open,High,Low,Close,AdjClose,Volume
2012-03-21,129.100006,129.240005,128.600006,128.860001,100.098549,162100
2012-03-22,127.900002,128.240005,127.540001,127.860001,99.321754,633200
2012-03-23,128.059998,128.440002,127.32,128.360001,99.710152,111950
2012-03-26,128.679993,129.520004,128.660004,129.520004,101.059998,203000
2012-03-27,129.699997,129.779999,129.100006,129.160004,100.779144,573550
2012-03-28,129.119995,129.279999,127.800003,128.539993,100.295372,201350
2012-03-29,127.779999,128.460007,127.260002,128.320007,100.123688,2612050
2012-03-30,128.919998,129.039993,128.240005,128.740005,100.451408,270750
2012-04-02,128.740005,130.119995,128.479996,129.779999,101.262894,374700
2012-04-03,129.539993,129.820007,128.5,129.279999,100.872742,333850
2012-04-04,128.259995,128.380005,127.540001,127.919998,99.811577,383000
2012-04-05,127.519997,128.279999,127.400002,127.879997,99.780357,722350
2012-04-09,126.300003,126.980003,126.139999,126.459999,98.672394,474850
2012-04-10,126.220001,126.559998,124.220001,124.260002,96.955811,392650
2012-04-11,125.660004,125.82,125.139999,125.279999,97.751709,172850
2012-04-12,125.419998,127.059998,125.400002,127,99.093704,105550
2012-04-13,126.699997,126.699997,125.360001,125.480003,97.907745,2416850
